effect,level,sadness,nostalgia,peacefulness,neutral,tenderness,joyfulActivation,wonder,transcendence,power,tension
phaser,10,0.11914893617021277,0.029787234042553193,0.25957446808510637,0.03404255319148936,0.0425531914893617,0.13617021276595745,0.03829787234042553,0.03404255319148936,0.05531914893617021,0.1702127659574468
reverb,1,0.13191489361702127,0.00425531914893617,0.13191489361702127,0.0,0.00425531914893617,0.0,0.0,0.00851063829787234,0.00425531914893617,0.20425531914893616
reverb,2,0.14893617021276595,0.00425531914893617,0.10638297872340426,0.0,0.00425531914893617,0.0,0.0,0.00851063829787234,0.00425531914893617,0.19148936170212766
reverb,3,0.14042553191489363,0.0,0.10212765957446808,0.0,0.00425531914893617,0.0,0.0,0.00851063829787234,0.00425531914893617,0.22127659574468084
reverb,4,0.13191489361702127,0.0,0.11063829787234042,0.0,0.00425531914893617,0.0,0.0,0.00851063829787234,0.00851063829787234,0.2127659574468085
reverb,5,0.14042553191489363,0.0,0.08936170212765958,0.0,0.00425531914893617,0.0,0.0,0.00851063829787234,0.00851063829787234,0.225531914893617
reverb,6,0.16170212765957448,0.0,0.08936170212765958,0.0,0.00425531914893617,0.0,0.0,0.01276595744680851,0.00425531914893617,0.22127659574468084
reverb,7,0.13191489361702127,0.0,0.07659574468085106,0.0,0.00425531914893617,0.0,0.0,0.00851063829787234,0.00425531914893617,0.2127659574468085
reverb,8,0.1276595744680851,0.0,0.07234042553191489,0.0,0.00425531914893617,0.0,0.0,0.01276595744680851,0.0,0.18723404255319148
reverb,9,0.1574468085106383,0.0,0.07659574468085106,0.0,0.0,0.0,0.0,0.01276595744680851,0.0,0.19148936170212766
reverb,10,0.14042553191489363,0.0,0.07659574468085106,0.0,0.0,0.00425531914893617,0.0,0.02553191489361702,0.0,0.2
